"","text","sentiment"
"459","Modern Southwest ��✈️photooftheday interiordesign relaxing relaxed wicker southwestairlines interiordesign  httpstcoztAbVO6vHJ","Negative"
"460","SouthwestAirlines RIP OFF Bag was 2s over $75 charge $150 for early check in and 80 people boarded before me Complete ripoff","Very Negative"
"461","I love SouthwestAirlines great weekend in SanAntonio headed to LasVegas Maine then Austin summertravels Summer2017","Very Positive"
"462","Enroute Stop 1 work southwestairlines imxsummit  Dallas Love httpstcoxu8aG9DcqN","Positive"
"463","Some jerk wouldnt let me sit in the last window seat said it was reserved for his wife amp I could take the middle WTF SouthwestAirlines","Negative"
"464","When did unitedAIRLINES become the old SouthwestAirlines httpstcoalqoyacjyZ","Neutral"
"465","Southwest Braces for Upgrade of 30YearOld Reservations System httpstcoru7wIergbg via technology SouthwestAirlines technology","Neutral"
"466","Southwest Airlines Reports April 2017 Traffic httpstcotZy6K3g4ML TravelAirlines SouthwestAirlines","Neutral"
"467","CustomerService SouthwestAirlinesSouthwest Airlines DamagedLuggage MakingThingsRightVery grateful to httpstco7MpRe1wsAj","Positive"
"468","SouthwestAirlines wants to welcome me but not my service animal even though shes cleaner and quieter than most of httpstco6MnmxM2j1A","Neutral"
"469","RT Arunstockguru How Southwestairlines bucked the trend and remained profitable in an industry when most others went bankrupt Every sin","Very Negative"
"470","This is how Southwest Airlines continues to win the love of the people GoodMove southwestairlines httpstcoLMItlq46C7","Very Positive"
"471","RT MyQ105 Finally I found an airline story that GOOD httpstcoLKMb16lfp2 Southwest SouthwestAirlines","Positive"
"472","SouthwestAirlines Goes Above and Beyond to Help Passenger httpstcoZeWTotywsN httpstcorZlzEGLSUv","Positive"
"473","Southwest pilot surprises his onemillionth passenger Southwest SouthwestAirlines SouthwestHeart  httpstcopMMaMdc6ro","Neutral"
"474","Finally I found an airline story that GOOD httpstcoLKMb16lfp2 Southwest SouthwestAirlines","Positive"
"475","RobinsArnold New SouthwestAirlines president combines tech and peoplehttpstcod2ZxdNDA1f via seattletimes httpstcoyqN61dPxcE","Neutral"
"476","Southwest 737 loving California southwestairlines 737httpstcot98O9YRWJ6 httpstcoIru53CXtxG","Neutral"
"477","LooneyTunes Flight Attendant On SouthwestAirlinesVIDEO httpstcoNg9F6aca4ksouthwest funny httpstcoUYBAs4e1qP","Negative"
"478","Thank you to Debbie in Tulsa and everyone in Colorado from SouthwestAirlines for holding the plane and making sure we get to Cabo ����������","Neutral"
"479","Im off again southwestairlines  San Jose International Airport SJC httpstcopcppor8OG7","Neutral"
"480","Planning your Caribbean vacation Great News SouthwestAirlines will be flying to Providenciales starting Nov 2017 httpstcolJI3EYSKZL","Positive"
"481","jessemachtmusic We just went through this with SouthwestAirlines waited at the airport for 4 hours ��Hope you have a safe flight","Positive"
"482","VP KazmierskiR POTUS My Dad went last year He enjoyed it SouthwestAirlines","Neutral"
"483","LooneyTunes Flight Attendant On SouthwestAirlinesVIDEO httpstco2c4KUsINwQsouthwest funny httpstcoZHg03FEiJQ","Negative"
"484","LooneyTunes Flight Attendant On SouthwestAirlinesVIDEO httpstcoSMeKE3SWEOsouthwest funny httpstcoPcg2LNJnr3","Negative"
"485","Southwest Braces for Upgrade of 30YearOld Reservations System httpstcoUphyu32PkQ $LUV SouthwestAirlines","Neutral"
"486","Im going on a trip on my favorite rocket ship SouthwestAirlines","Positive"
"487","SouthwestAirlines has announced it will attempt to combine what Delta United and AmericanAirlines has done all into one flight","Neutral"
"488","JudiShellA seanhannity I only fly southwest SouthwestAirlines","Neutral"
"489","RT akchadwick1 spiritairlines cancelled my flight this morning to Baltimore and I had to purchase a southwestairlines ticket to get hom","Neutral"
"490","Thats why you have to fly with southwestairlines no extra fees no bs great rewards program just perfect httpstcoOm2UeRaEym","Positive"
"491","Fantasizing flightsoon������ fantasy flight flying southwestairlines happyness dreams httpstcoXyGQWvqOBV","Neutral"
"492","Landing on Thursday boeing737 roadwarrior ilovetofly iflyswa southwestairlines httpstco4vxiK6DNhD","Neutral"
"493","Great story SouthwestAirlines httpstcoYjPyJPISMh","Positive"
"494","We brought some Texas back to LA whataburger southwestairlines httpstcoBrpgcSs95Q","Neutral"
"495","RT DeplorableMan21 DrEstella TruthinGov2016 SouthwestAir Just awesome Time 2 celebrate the tremendous Job by SouthWestAirlines Firs","Very Positive"
"496","I luv this airline  southwestairlines rocks httpstcowSEsYVO7mt","Neutral"
"497","The perfect flight number SouthwestAirlines bagsflyfree Arkansas the501 LIT wps avgeek httpstcojH8Pcgdwzv","Positive"
"498","Im not surprised by this good news story LOVE SouthwestAirlines httpstcov7sUUoew0g southwest airline","Neutral"
"499","SouthwestAir Flight 474 from DC today shows SW is so professional Two medical emergencies handled so well SouthwestAirlines","Positive"
"500","RT EliseMartin22 What if the flight attendants were actually engaging you as they talked about safety protocols flightattendant ��Sout","Neutral"
"501","RT EliseMartin22 What if the flight attendants were actually engaging you as they talked about safety protocols flightattendant ��Sout","Neutral"
"502","SouthwestAirlines the worst airline company i have ever traveled so far southwest httpstcotdEhn4HDh9","Negative"
"503","I love this Truly the American spirit Will seek to use SouthwestAir whenever possible SouthwestAirlines httpstcodjlALLlYfk","Positive"
"504","DrEstella TruthinGov2016 SouthwestAir Just awesome Time 2 celebrate the tremendous Job by SouthWestAirlines httpstcoKNvXd2oE3s","Very Positive"
"505","What if the flight attendants were actually engaging you as they talked about safety protocols flightattendant �� httpstcojlSAfWq3uD","Neutral"
"506","DeltaAirlines and United need to learn a lesson in customer service from SouthwestAirlines httpstcoQVnypnN7gT","Neutral"
"507","SouthwestAirlines WWII veterans veterans Vet gets royal treatment mid flight On my way home today from Kansas httpstcoGKMe0n40jJ","Neutral"
"508","My flight home who is sitting next to me southwestairlines nohate nobullying httpstcogI70MjYk7a","Neutral"
"509","Busy day MBJAIRPORT airport SouthwestAirlines caribbean thomsonairways jamaica DeltaAirlines httpstco4Mr4B7t52h","Neutral"
"510","RT OneBlueDot SouthwestAirlines has a new motto as well  NewUnitedAirlinesMottos united3411 unitedAIRLINES BoycottUnitedAirlines","Positive"
"511","SouthwestAirlines come on stuck on the runway for over 45 minutes flight 4388 This is ridiculous","Very Negative"
"512","YesWe are still in Orlandoand getting stir crazy southwestairlines southwest httpstcokXNerQ08h6","Negative"
"513","Great service SouthwestAirlines   httpstcoUXKURNBK9D","Positive"
"514","Watched a great race in flight nascar sportslifemagazine southwestairlines httpstcoTGxcXDs4cQ","Positive"
"515","SouthwestAir Those flying SouthwestAir evidently need to ask is this Reallyyyyy a direct flight or a non stop be httpstcooVHV5RmeSb","Neutral"
"516","I �� southwestairlines   My free margarita and Fritos were great and all my flights tofrom httpstcoYc9AsVzqYT","Very Positive"
"517","What a nice story SouthwestAirlines SouthwestAir did above amp beyond 4 this family Theyve always been a fabulous httpstco90XQqzbK80","Very Positive"
"518","Been a fan for awhile southwestairlines frequentflyer httpstcodE8i0gAMNc","Neutral"
"519","RT dcornblum Thank you Amos Ivery for going the extra mile to find my phone and help me even after I boarded ��southwestairlines flysou","Positive"
"520","RT tolulopeab In a time of bad stories from airlines SouthwestAirlines showed what customer service is all about Well done �������� https","Neutral"
"521","spiritairlines cancelled my flight this morning to Baltimore and I had to purchase a southwestairlines ticket to get home today","Neutral"
"522","��Really Funny Southwest  WannaGetAway TV Commercial SouthwestAir southwestairlines  united americanairlines ���� httpstcoD0jvO3eINK","Negative"
"523","Bravo SouthwestAirlines������������������������������������ httpstcoYGUWjUTStu southwest  airline","Positive"
"524","KUDOS southwestairlines Glad I am a loyal customer southwestrocks  httpstcovjQUXJvpT2 southwest airline","Very Positive"
"525","Amazing thrust increase on departure from Phoenix southwestairlines swa takeoff wingview httpstcoUB0WbGTm4c","Neutral"
"526","At baltimore airport watching my next southwestair southwestairlines plane get loaded up httpstcozPAGH4Um5y","Neutral"
"527","Are you a Ramp Agent in Minneapolis SouthwestAirlines is waiting for you job httpstco09eO7fX3pC httpstcoxlcQdX1rld","Neutral"
"528","Thank you Amos Ivery for going the extra mile to find my phone and help me even after I boarded �� httpstcoL9nzwghmi8","Positive"
"529","My actual southwestairlines swa southwestair plane from ROC to BWI rochester rochesterny httpstcoN2xW9QbiGd","Neutral"
"530","SouthwestAir a rainbow on a cloudy day On my way to ASUgrad Thanks for the free flights rewardsmember httpstcoC57o91Y0FG","Neutral"
"531","Heres an airline story the internet is loving Really httpstcopUe6vhl7iA  vía HPLifestyle SouthwestAirlines","Neutral"
"532","This is terrible Another flight that was overbooked and paying customers were  kicked off SouthwestAirlines httpstcoss5K8ssc37","Negative"
"533","Absolutely love SouthwestAir They really take the stress out of flying and make it enjoyable SouthwestAirlines travel travelblog","Neutral"
"534","We got the Luv seat on the Luv Airlines welovesouthwest southwestairlines  Southwest Airlines httpstcoCLQILnG7Oo","Neutral"
"535","SouthwestAir up early amp flying the friendly with the best customerservice airline Thankyou SouthwestAirlines httpstcoVVod3hWjGL","Very Positive"
"536","Headed to Vegas interchange17 thank you SouthwestAirlines httpstco5qUVAsmOYZ","Neutral"
"537","Wonderful way to say goodnight and goodbye chicago  sunset sunsets airport SouthwestAirlines httpstcoih2CUFIhmz","Positive"
"538","Amazing work on the part of SouthwestAirlines I do hope the womans son is doing well httpstcofxFX9eKDTL","Positive"
"539","Remarkable story of a company that actually cares SouthwestAirlines httpstcostFRM4Zzl7","Positive"
"540","Gut wrenching  �� httpstco0buV9gslTT uprightstringbass SouthwestAirlines bluegrass","Neutral"
"541","������ flightdelay SouthwestAirlines ✈️latolv lax lasangelestolasvegaswannagetaway iwanttogohome httpstcoTMDtN5Y1Se","Negative"
"542","Thank you Janet from SouthwestAir BUR for capturing this moment See you for our honeymoon SWA SouthwestAirlines httpstcoZXNKNbRGFQ","Neutral"
"543","Beautiful view on the takeoff to home southwestairlines chicago lakemichigan httpstco6DzImNj06j","Positive"
"544","Sitting on my ampsouthwestairlines flight  I fly every wk and adore this airline Flight attendant is super fun per usual","Very Positive"
"545","Pilot Honors 1 Millionth Passenger pls RT↺❤️ ️️ httpstcoyfSYsUg6fD pilot SouthwestAirlines","Negative"
"546","RT thecruizer1 Thank you for a great week in San Diego southwestairlines sandiego southwestairlines  httpstcoATgeAZSSJ5","Positive"
"547","Thank you for a great week in San Diego southwestairlines sandiego southwestairlines  httpstcoATgeAZSSJ5","Positive"
"548","RT LostDads If your flight is not full SW will let you bring on the car seat for free just ask Thanks SouthwestAirlines lostdadsadvi","Neutral"
"549","What is SouthwestAirlines 45 yr success secret CEO Gary Kelly our people are fantastic No layoffs or paycuts  httpstcoLzBUxHJqsp","Neutral"
"550","All flight attendants should be like Rich from flight 4101 to El Paso southwestairlines ilovesoutwestairlines SouthwestAir","Very Positive"
"551","LooneyTunes Flight Attendant On SouthwestAirlinesVIDEO httpstcovjokN8WuRgsouthwest funny httpstco5fMvRoC0EP","Negative"
"552","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"553","SouthwestAir Elio was awesome and got me on a nonstop to Denver Thanks for making the skies friendly ����southwestairlines","Very Positive"
"554","WOW  This SouthwestAirlines Pilot And Vet Shows All Airlines How Customers SHOULD Be httpstco98SPoKpcrn httpstcoy1abUzdRRW","Positive"
"555","Friend was raving about this commercial I did so I thought Id share it again ActorsLife SouthwestAirlines httpstcoui9VH5fOXF","Negative"
"556","Thanks southwestair I appreciate the appreciation swapic southwestairlines fly httpstco4Io5SuQXat","Positive"
"557","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"558","Southwest Airlines expanding their reach  coming to Turks amp Caicos  November 2017southwestairlines httpstcoUVrhM5bXMi","Neutral"
"559","Just one example of why I ❤️ Southwest Airlines �� southwestairlines southwestrocks httpstcoGVVCDcOzrV","Negative"
"560","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"561","Thank you southwestairlines Always my first choice for family trips httpstcosUwsPLzQ7I","Neutral"
"562","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"563","Why cant every airline be like Southwest SouthwestAirlines","Positive"
"564","5 Stars for SouthwestAirlines Southwest httpstcohrsfl5RDjl","Neutral"
"565","United airlines did u learn anything UnitedAirlines customerservice impeccable  SouthwestAirlines httpstcoAQOWhfBBis","Neutral"
"566","When you refer to your travel agent as shes like Saving Private Ryan but youre the last brother in the fam united SouthwestAirlines","Positive"
"567","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"568","LooneyTunes Flight Attendant On SouthwestAirlinesVIDEO httpstco8HjD0EaxPIsouthwest funny httpstcoP492bSVtz5","Negative"
"569","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"570","At LAX and SouthwestAirlines thought it was cool to dress up in sombreros for CincoDeMayo  We are much more than httpstcoCuh6IiRcx4","Very Positive"
"571","Pay toooooo much money to be treated like garbage on what should be a joyful vacationtrip Thats why I roll with SouthwestAirlines","Neutral"
"572","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"573","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"574","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"575","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"576","737 Southwest sketch sketcheveryday 737 southwestairlines southwest  houstonairport SouthwestAir httpstcoKECUBtGBqj","Neutral"
"577","SouthwestAirlines Help me find the purple raincoat on the left is wearing Left on flight 1009 on 04052017 Repo httpstcowdsYWuQh32","Positive"
"578","Pilot turns plane around amp mom is forced off  realizes the terrible reason why httpstco0Ak06v0RS2 southwestairlines customerservice","Very Negative"
"579","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"580","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"581","RT FromDiamWithLov Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoX8hF2ev4wU","Positive"
"582","Hey travelers Want to win a SouthwestAirlines GIFTCARD Of course you do Retweet to enter httpstcoBvHoZ1UVuy","Positive"
"583","Shame on you SouthwestAirlines and BWI its been an hour and still no bags for anyone on our flight  unacceptable","Neutral"
"584","Check out this job Provisioning Agent at SouthwestAirlines in Denver httpstcoionZLSDN48 httpstcoiojC72mFSE","Neutral"
"585","Great to read and share a positive airline story Above and beyond southwestairlines httpstcoIpNhQEKj9u","Very Positive"
"586","Flyin the friendly skies SWA  SouthwestAirlines ��❤�� SouthwestAir httpstcooorVUQuCrL","Negative"
"587","8hr drive to MSY too long ��  SouthwestAirlines may I have my old job back for the weekend  Jazzfest Ill keep on writing No regrets","Negative"
"588","RT Arunstockguru How Southwestairlines bucked the trend and remained profitable in an industry when most others went bankrupt Every sin","Very Negative"
"589","Wowthis is the airline we always use My hats off to SouthwestAirlines httpstcoB19xhmUPHZ","Neutral"
"590","CXpert SouthwestAir It doesnt take much to do the right thing Definitely a WOW moment Wait to go SouthwestAirlines","Very Positive"
"591","RT adbridgeforth People Over Profits SouthwestAirlines httpstcoa6A7X6UKkj","Neutral"
"592","RT adbridgeforth People Over Profits SouthwestAirlines httpstcoa6A7X6UKkj","Neutral"
"593","People Over Profits SouthwestAirlines httpstcoa6A7X6UKkj","Neutral"
"594","RT CastavaLeePhoto DeltaAirlines try being a little more like SouthwestAirlines  What is wrong with people  FamilyRights PayAndRec","Very Negative"
"595","So I hope you all are related if you are seating three in a row ~ Best FA SouthwestAirlines","Positive"
"596","DeltaAirlines AmericanAirlines spiritairlines unitedAIRLINES SouthwestAirlinesJust wondering which airline will screw up next","Neutral"
"597","unitedAIRLINES DeltaAirlines USair SouthwestAirlines spiritairlines AmericanAirlines There are videos on board Dumbasses","Neutral"
"598","Apply now to work for SouthwestAirlines as Ramp Agent Denver job httpstcosobrUT74YH httpstcoh0JXErU0mM","Neutral"
"599","DeltaAirlines unitedAIRLINES SouthwestAirlines JetBlue AmericanAirlines spiritairlines Whatwhen will the FAA Fix airline issues","Negative"
"600","I now fly SouthwestAirlines or I dont fly at all Seems a 5050 chance I arrive with anyone else anymore AmericanAirlines travel","Neutral"
"601","RT tolulopeab In a time of bad stories from airlines SouthwestAirlines showed what customer service is all about Well done �������� https","Neutral"
"602","Now you can fly for free freezing at Southwest Airlines  check the sign southwestairlines httpstcoJhxts5qFtl","Neutral"
"603","Approach to PIT southwestairlines southwest b737ng b737700 boeing wn1913 wingview n931wn httpstcoM88zSxCDsL","Neutral"
"604","Not sure if southworst has ever been on time Certainly is not today Sigh SouthwestAirlines","Neutral"
"605","No drink or snack served on 50 mins route from MDW to PIT southwestairlines southwest b737700 httpstcofJPezIDsup","Neutral"
"606","RT kathgiovanni Todays GOOD News  THIS is how you go above and beyond for a customer Fantastic SouthwestAirlines httpstcop35G","Very Positive"
"607","And this is why I Love SouthwestAirlines No sense getting beaten literally by the competition httpstcoQTAUdRz3Nw via HPLifestyle","Neutral"
"608","The 3 main reasons I fly SouthwestAir   1United2 American3 Delta SouthwestAirlines airlineindustry airlines customerexperience","Neutral"
"609","Yes Back on board southwestair Let the summer begin early travel southwestairlines httpstcoVZxe3g92Xz","Neutral"
"610","SWA inside counter peeps mean No smiles help wbag please thank you Did not say where gate was Whats UP SouthwestAirlines ","Neutral"
"611","RT tolulopeab In a time of bad stories from airlines SouthwestAirlines showed what customer service is all about Well done �������� https","Neutral"
"612","LooneyTunes Flight Attendant On SouthwestAirlinesVIDEO httpstco0BhulIWRsFsouthwest funny httpstcopUJzUj9Pav","Negative"
"613","SouthwestAir I expect you to lead the pack on airline reform Apperaing in congress proves SW cares Thank you thanks SouthwestAirlines","Very Positive"
"614","This is what it looks like when First Officer doesnt show and we are 45 minutes sitting on plane SWA httpstcozvc75Dq55B","Positive"
"615","When ppl get up from the back trying to get off before the ppl in front of them rude flying etiquette southwest SouthwestAirlines","Negative"
"616","Todays GOOD News  THIS is how you go above and beyond for a customer Fantastic SouthwestAirlines httpstcop35Gx5fqtt","Very Positive"
"617","SouthWestAirlines pilot surprises his onemillionth passenger WATCH httpstcoHHbQOklycH httpstcobMoRFm2Aur","Neutral"
"618","Pre flight meal coffeetime eastcoastbeastcoast southwestairlines  Southwest Airlines at LAX httpstcoREx1jfkpfk","Neutral"
"619","RT LostDads If your flight is not full SW will let you bring on the car seat for free just ask Thanks SouthwestAirlines lostdadsadvi","Neutral"
"620","We got UnitedAirlines AmericanAirlines and now deltaairlines  Come on SouthwestAirlines you are next","Neutral"
"621","RT ryewhiskeylover Heading home wildturkey southwestairlines httpstcoVGhjKcTaO7 httpstcoviO99h7SPa","Neutral"
"622","This is how a business should be run compassion amp humanitarianism what all should aspire to SouthwestAirlines httpstcofCKVRPD4pw","Very Positive"
"623","SouthwestAirlines So good to read about your good deeds Thank you for caring httpstcoQN5WN4yotm","Very Positive"
"624","If your flight is not full SW will let you bring on the car seat for free just ask Thanks SouthwestAirlines httpstcoFP1tffX5Eg","Neutral"
"625","This is how an airline should be  Ive ways had good experiences with SouthwestAirlines  Good job httpstcoxYSEsvRowI","Very Positive"
"626","RT ChrisAllison3 I will never fly SouthwestAirlines every again The flight to Orlando was delayed 5 hours now the flight home is delay","Very Negative"
"627","Whats the word on the delay for flight 727 to Dallas SouthwestAir SouthwestAirlines","Negative"
"628","First United now Delta Then American Airlines squishes their seats in IFlySWA They like their customers SouthwestAirlines","Positive"
"629","TODAYS EPISODE RepealAndReplace healthcare Obamacare deltaairlines SouthwestAirlines Podcast Parents httpstcoeKuFcrmCj7","Neutral"
"630","landing nashville southwestairlines pilot handled turbulence likeaboss httpstcodITUNXpZLz","Neutral"
"631","RT tolulopeab In a time of bad stories from airlines SouthwestAirlines showed what customer service is all about Well done �������� https","Neutral"
"632","Family of 8 Flying SouthwestAirlines in June so happy they havent been in the news��","Positive"
"633","RT ryewhiskeylover Heading home wildturkey southwestairlines httpstcoVGhjKcTaO7 httpstcoviO99h7SPa","Neutral"
"634","Stay with SouthwestAirlines  AmericanAirlines sucks httpstcoCZyGdeLYly","Negative"
"635","Hey united and Delta you could learn a lot from SouthwestAir bagsflyfree SouthwestAirlines httpstcoj1NAbu5yGg","Neutral"
"636","Southwest out here looking out for the little guy Props SouthwestAirlines its been a while This gor me thinkin httpstcoG9R4EvvrmS","Negative"
"637","RT ATCmemes Pilot for SouthwestAir serenades passengers before flightsquawkdirtytome SouthwestAirlines httpstcoQn6hX8kDEt","Neutral"
"638","TODAYS EPISODE RepealAndReplace healthcare Obamacare deltaairlines SouthwestAirlines Podcast Parents httpstco7IQX9G5f7T","Neutral"
"639","TODAYS EPISODE RepealAndReplace healthcare Obamacare deltaairlines SouthwestAirlines Podcast Parents httpstcoIa4ZBdHf1I","Neutral"
"640","Delta keeps digging that hole deeper and deeper Their employees need to stop being nasty I will only fly SouthwestAirlines from now on","Negative"
"641","Heading home wildturkey southwestairlines httpstcoVGhjKcTaO7 httpstcoviO99h7SPa","Neutral"
"642","Delta is it safe to fly with kids anymore or will I get kicked off the flight too  SouthwestAirlines","Positive"
"643","SouthwestAirlines listen up people stay away from this airline They dont give a shit about you","Negative"
"644","SouthwestAirlines you just cost me a whole day at Disney with my kids and a very expensive dinner prepaid","Very Negative"
"645","SouthwestAirlines mechanical and equipment problems on two flights Never ever had any problems with AmericanAirlines","Very Negative"
"646","I just love me some SouthwestAirlines httpstcovCnH0S8T6H","Positive"
"647","I will never fly SouthwestAirlines every again The flight to Orlando was delayed 5 hours now the flight home is delayed","Very Negative"
"648","SouthwestAir Question regarding flight schedule confusion SouthwestAirlines","Negative"
"649","RT tolulopeab In a time of bad stories from airlines SouthwestAirlines showed what customer service is all about Well done �������� https","Neutral"
"650","DeltaAirlines try being a little more like SouthwestAirlines  What is wrong with people  FamilyRights PayAndRecieve","Very Negative"
"651","In a time of bad stories from airlines SouthwestAirlines showed what customer service is all about Well done �������� httpstcoy7BkyWsm84","Neutral"
"652","KUDOS SouthwestAirlines SouthwestAir Excellent customer service ThisIsWhatCompaniesAreMissingcustomerservice httpstcoIVVQp1mV27","Positive"
"653","Southwest is so handsy southwestairlines southwest dn3design getshitdon3 wearytraveler neworleans gloves httpstcoIhbIgRtT9g","Neutral"
"654","DeltaAirlines SouthwestAirlines AmericanAirlines UnitedAirlines maybe its time for a memo to go out Customers are filming the service","Neutral"
"655","RT Arunstockguru How Southwestairlines bucked the trend and remained profitable in an industry when most others went bankrupt Every sin","Very Negative"
"656","RT Arunstockguru How Southwestairlines bucked the trend and remained profitable in an industry when most others went bankrupt Every sin","Very Negative"
"657","Its Friday Lets go to Vegas SouthwestAir travel vegas SouthwestAirlines SouthwestHeart httpstcoaRPOzZBGU3","Neutral"
"658","In the spirit of CincodeMayo I am headed north SouthwestAirlines Luv","Neutral"
"659","RT Arunstockguru How Southwestairlines bucked the trend and remained profitable in an industry when most others went bankrupt Every sin","Very Negative"
"660","Other airlines are abusing their passengers while Southwest is rocking Star Wars  and kicking ass in the good way httpstcoHMDJnok0sg","Positive"
"661","This flight was for me they just announced we passing Youngstown Ohio thats my birth place  I was hype SouthwestAirlines","Negative"
"662","Great job SouthwestAirlines Inspiring heartwarming story httpstco8H2EaWSU3p","Positive"
"663","Brand new SouthwestAir plane Lots of leg room and plenty of buckle �� no plans of getting dragged of today httpstcorDXbKJci6A","Neutral"
"664","I feel like this is my private jet southwestairlines stretchout naptime sattobwi httpstcolkm7jJgltX","Positive"
"665","Officially Vegas bound Happy bachelorette party Emily ����♠️❤♣️♦️��SouthwestAirlines jetlife britneyspears Emwolfer LauraMeitin1","Negative"
"666","SouthwestAirlines   I just got off with reservations and they were super nasty   Interesting I never have seen them like this","Positive"
"667","SouthwestAirlines  Wow they are getting a little less loving and now joining the ranks of other airlines","Negative"
"668","httpstco7LoRwPwD0hThis is why I love SouthwestAirlines ✈","Positive"
"669","A SouthwestAirlines pilot had a special suprise for his millionth customer httpstcogBZqPJ94T2","Neutral"
"670","I got to interview with southwestair  So EXCITING southwestairlines southwestdreams  httpstcoeYqZdkVqDP","Neutral"
"671","Off to Reno   SouthwestAir this time   Look forward to a fun on time flight and free soda  FlyFrontier take httpstcoS8fyetjaiO","Very Positive"
"672","Delta so we have delta once again kicking of PAYING customers  And then we have SouthwestAir SouthwestAirlines httpstcopSfBbIW1aF","Neutral"
"673","southwestairlines Glad I always  fly SOUTHWESTAIRLINES others need to follow their lead ShineBrightLikeADiamond","Very Positive"
"674","Absolutely wild landing in the rain aMEM  Captain applauded by a full 737 had to be a military pilot YeeHawSouthwestAirlines flight 1986","Negative"
"675","Delays delays delays �� I need my own jet plane SouthwestAirlines used to have my respect","Very Negative"
"676","Check out this job Ramp Agent at SouthwestAirlines in Denver httpstcozOLBLrdxf7 httpstcoy2OQRvCNOU","Neutral"
"677","SouthwestAir Kudos for being the airline with ❤ amp helping a mother in need SouthwestAirlines customerexperience  httpstcoR9OTYbBRwf","Negative"
"678","RT CJBesch Something GOOD about an AIRLINE  GO SouthwestAirlines  httpstcog9hJAJUfYq","Positive"
"679","There is a reason my favorite airline is SouthwestAir httpstcoWOB9NVGtDV SouthwestAirlines","Positive"
"680","Love SouthwestAirlines  httpstcoAR5kQKyl1x","Positive"
"681","Heading back to Dallas from San Diego on SouthwestAirlines Love httpstcoPyxR7M2Pjn","Positive"
"682","united Take a cue from SouthwestAirlines That is what stellar customer service looks likehttpstco25F6VOrluw","Neutral"
"683","Take note UnitedAirlines DeltaAirlines AmericanAirlines and good job SouthWestAirlines  httpstcoXQ073Ts2zC southwest airline","Positive"
"684","One of the MANY reasons why I love SouthwestAirlines companywithaheart goodnews winning httpstcoH54ktUAgRS","Positive"
"685","New map for southwestmagazine Durham North Carolinaillustration drawing map southwestairlines magazine httpstcoLwqkyErsCL","Neutral"
"686","RT VicAngelineIV When your flight has one person that shouldnt be on the flight so they need to take roll call SouthwestAirlines","Neutral"
"687","Shout out to SouthwestAirlines httpstco57aDUGryml","Neutral"
"688","Love that Southwest Airlines added Bubbly to the wine list This makes me smile SouthwestAirlines bubblysparkli httpstcozu4o4sIdhp","Very Positive"
"689","Overbooked Flights Will Not Be Common Practice For SouthwestAirlines Anymore httpstcoe7xXpTa1me aviation airlines","Neutral"
"690","Nashville here I come  hopkinscme southwestairlines  fullflight httpstcoU3fQVcueOX","Neutral"
"691","More reasons to luv SouthwestAirlines httpstco1gCja2Elpv","Positive"
"692","SouthwestAirlines blows every other airline away on every level They hire caring people and things are so easy when I fly southwest","Positive"
"693","RT eoydc Always enjoy chilling with our college alumni sharing challenges and how to rise above them SouthwestAirlines SouthwestAir ","Positive"
"694","RT eoydc The voice of our conscience  MLK Jr SouthwestAir SouthwestAirlines EOYDCGOES httpstcoSZzWk8cDwa","Neutral"
"695","RT eoydc Aalazha said she attended Ruby Bridge elementary in Alameda She was excited to revisit history she knew southwestairlines EO","Neutral"
"696","Southwest 737 loving California southwestairlines 737httpstcot98O9YRWJ6 httpstcoXwYjm9mVxa","Neutral"
"697","Played a fun gate game at the kansascityairport and won $50 Thanks SouthwestAirlines Best airline ever","Very Positive"
